date,province,rainfall_mm,avg_temp_c
2025-02-27,KwaZulu-Natal,0.0,16.8
2025-02-28,KwaZulu-Natal,7.2,16.6
2025-03-01,KwaZulu-Natal,0.0,18.8
2025-03-02,KwaZulu-Natal,0.0,16.5
2025-03-03,KwaZulu-Natal,0.0,20.6
2025-03-04,KwaZulu-Natal,0.0,17.5
2025-03-05,KwaZulu-Natal,10.0,19.4
2025-03-06,KwaZulu-Natal,0.0,17.8
2025-03-07,KwaZulu-Natal,0.0,18.2
2025-03-08,KwaZulu-Natal,0.0,19.9
2025-03-09,KwaZulu-Natal,0.0,18.7
2025-03-10,KwaZulu-Natal,0.0,20.7
2025-03-11,KwaZulu-Natal,0.0,17.3
2025-03-12,KwaZulu-Natal,0.0,16.6
2025-03-13,KwaZulu-Natal,0.0,16.0
2025-03-14,KwaZulu-Natal,0.0,20.6
2025-03-15,KwaZulu-Natal,0.0,20.2
2025-03-16,KwaZulu-Natal,0.0,18.5
2025-03-17,KwaZulu-Natal,7.0,19.5
2025-03-18,KwaZulu-Natal,4.0,20.7
2025-03-19,KwaZulu-Natal,0.0,18.9
2025-03-20,KwaZulu-Natal,0.0,16.6
2025-03-21,KwaZulu-Natal,0.0,16.8
2025-03-22,KwaZulu-Natal,0.0,17.8
2025-03-23,KwaZulu-Natal,0.0,19.7
2025-03-24,KwaZulu-Natal,0.0,18.2
2025-03-25,KwaZulu-Natal,0.0,21.3
2025-03-26,KwaZulu-Natal,18.8,17.9
2025-03-27,KwaZulu-Natal,6.0,18.9
2025-03-28,KwaZulu-Natal,7.3,17.3
2025-03-29,KwaZulu-Natal,0.0,19.5
2025-03-30,KwaZulu-Natal,0.0,20.3
2025-03-31,KwaZulu-Natal,10.6,22.0
2025-04-01,KwaZulu-Natal,0.0,20.6
2025-04-02,KwaZulu-Natal,5.7,21.7
2025-04-03,KwaZulu-Natal,0.0,22.2
2025-04-04,KwaZulu-Natal,0.0,21.3
2025-04-05,KwaZulu-Natal,0.0,19.5
2025-04-06,KwaZulu-Natal,0.0,21.6
2025-04-07,KwaZulu-Natal,0.0,23.3
2025-04-08,KwaZulu-Natal,0.0,20.7
2025-04-09,KwaZulu-Natal,0.0,22.1
2025-04-10,KwaZulu-Natal,0.0,22.1
2025-04-11,KwaZulu-Natal,9.9,20.9
2025-04-12,KwaZulu-Natal,0.0,23.0
2025-04-13,KwaZulu-Natal,0.0,21.1
2025-04-14,KwaZulu-Natal,0.0,22.4
2025-04-15,KwaZulu-Natal,0.0,21.5
2025-04-16,KwaZulu-Natal,0.0,22.0
2025-04-17,KwaZulu-Natal,0.0,23.5
2025-04-18,KwaZulu-Natal,6.0,19.3
2025-04-19,KwaZulu-Natal,0.0,23.2
2025-04-20,KwaZulu-Natal,0.0,23.4
2025-04-21,KwaZulu-Natal,0.0,21.6
2025-04-22,KwaZulu-Natal,0.0,22.5
2025-04-23,KwaZulu-Natal,0.0,21.2
2025-04-24,KwaZulu-Natal,0.0,21.6
2025-04-25,KwaZulu-Natal,0.0,23.3
2025-04-26,KwaZulu-Natal,0.0,26.9
2025-04-27,KwaZulu-Natal,3.5,24.1
2025-04-28,KwaZulu-Natal,0.0,21.9
2025-04-29,KwaZulu-Natal,0.0,24.5
2025-04-30,KwaZulu-Natal,0.0,24.3
2025-05-01,KwaZulu-Natal,1.1,20.9
2025-05-02,KwaZulu-Natal,0.0,23.1
2025-05-03,KwaZulu-Natal,0.0,23.5
2025-05-04,KwaZulu-Natal,0.0,24.0
2025-05-05,KwaZulu-Natal,0.0,23.9
2025-05-06,KwaZulu-Natal,0.0,24.2
2025-05-07,KwaZulu-Natal,0.0,22.7
2025-05-08,KwaZulu-Natal,0.0,23.7
2025-05-09,KwaZulu-Natal,0.0,23.9
2025-05-10,KwaZulu-Natal,0.0,26.1
2025-05-11,KwaZulu-Natal,0.7,23.4
2025-05-12,KwaZulu-Natal,0.0,24.2
2025-05-13,KwaZulu-Natal,0.0,24.1
2025-05-14,KwaZulu-Natal,0.0,27.1
2025-05-15,KwaZulu-Natal,0.0,25.8
2025-05-16,KwaZulu-Natal,0.0,23.5
2025-05-17,KwaZulu-Natal,0.0,25.6
2025-05-18,KwaZulu-Natal,0.0,23.6
2025-05-19,KwaZulu-Natal,0.0,25.6
2025-05-20,KwaZulu-Natal,0.0,27.3
2025-05-21,KwaZulu-Natal,0.0,22.4
2025-05-22,KwaZulu-Natal,0.0,24.0
2025-05-23,KwaZulu-Natal,0.0,25.8
2025-05-24,KwaZulu-Natal,0.0,25.0
2025-05-25,KwaZulu-Natal,0.0,26.0
2025-05-26,KwaZulu-Natal,0.0,25.7
2025-05-27,KwaZulu-Natal,0.0,23.4
2025-05-28,KwaZulu-Natal,0.0,26.9
2025-05-29,KwaZulu-Natal,0.0,24.0
2025-05-30,KwaZulu-Natal,0.0,26.4
2025-05-31,KwaZulu-Natal,0.0,25.5
2025-06-01,KwaZulu-Natal,0.0,29.9
2025-06-02,KwaZulu-Natal,0.0,26.1
2025-06-03,KwaZulu-Natal,0.0,26.9
2025-06-04,KwaZulu-Natal,0.0,27.3
2025-06-05,KwaZulu-Natal,0.0,27.0
2025-06-06,KwaZulu-Natal,0.0,26.6
2025-06-07,KwaZulu-Natal,0.0,25.2
2025-06-08,KwaZulu-Natal,0.0,26.6
2025-06-09,KwaZulu-Natal,0.0,24.0
2025-06-10,KwaZulu-Natal,0.0,27.6
2025-06-11,KwaZulu-Natal,0.0,31.3
2025-06-12,KwaZulu-Natal,0.0,27.2
2025-06-13,KwaZulu-Natal,0.0,27.5
2025-06-14,KwaZulu-Natal,0.0,24.8
2025-06-15,KwaZulu-Natal,0.0,25.9
2025-06-16,KwaZulu-Natal,0.0,28.5
2025-06-17,KwaZulu-Natal,0.0,25.1
2025-06-18,KwaZulu-Natal,0.0,26.2
2025-06-19,KwaZulu-Natal,0.0,28.2
2025-06-20,KwaZulu-Natal,0.0,28.6
2025-06-21,KwaZulu-Natal,0.0,27.3
2025-06-22,KwaZulu-Natal,0.0,27.7
2025-06-23,KwaZulu-Natal,0.0,27.7
2025-06-24,KwaZulu-Natal,0.0,25.7
2025-06-25,KwaZulu-Natal,0.0,27.5
2025-06-26,KwaZulu-Natal,0.0,28.0
2025-06-27,KwaZulu-Natal,0.0,27.5
2025-06-28,KwaZulu-Natal,0.0,24.8
2025-06-29,KwaZulu-Natal,0.0,30.0
2025-06-30,KwaZulu-Natal,0.0,26.1
2025-07-01,KwaZulu-Natal,0.0,27.9
2025-07-02,KwaZulu-Natal,0.0,28.3
2025-07-03,KwaZulu-Natal,0.0,27.2
2025-07-04,KwaZulu-Natal,0.0,28.2
2025-07-05,KwaZulu-Natal,0.0,26.7
2025-07-06,KwaZulu-Natal,0.0,31.1
2025-07-07,KwaZulu-Natal,0.0,27.5
2025-07-08,KwaZulu-Natal,0.0,29.3
2025-07-09,KwaZulu-Natal,0.0,26.3
2025-07-10,KwaZulu-Natal,0.0,29.0
2025-07-11,KwaZulu-Natal,0.0,26.9
2025-07-12,KwaZulu-Natal,0.0,25.9
2025-07-13,KwaZulu-Natal,0.0,26.4
2025-07-14,KwaZulu-Natal,0.0,26.7
2025-07-15,KwaZulu-Natal,0.0,28.2
2025-07-16,KwaZulu-Natal,0.0,32.3
2025-07-17,KwaZulu-Natal,0.0,32.1
2025-07-18,KwaZulu-Natal,0.0,27.5
2025-07-19,KwaZulu-Natal,0.0,29.4
2025-07-20,KwaZulu-Natal,0.0,26.1
2025-07-21,KwaZulu-Natal,0.0,24.8
2025-07-22,KwaZulu-Natal,0.0,28.0
2025-07-23,KwaZulu-Natal,0.0,28.8
2025-07-24,KwaZulu-Natal,0.0,29.1
2025-07-25,KwaZulu-Natal,0.0,29.6
2025-07-26,KwaZulu-Natal,0.0,27.4
2025-07-27,KwaZulu-Natal,0.0,28.0
2025-07-28,KwaZulu-Natal,0.0,29.1
2025-07-29,KwaZulu-Natal,0.0,29.7
2025-07-30,KwaZulu-Natal,0.0,26.5
2025-07-31,KwaZulu-Natal,0.0,28.1
2025-08-01,KwaZulu-Natal,0.0,28.8
2025-08-02,KwaZulu-Natal,0.0,28.0
2025-08-03,KwaZulu-Natal,0.0,26.8
2025-08-04,KwaZulu-Natal,0.0,27.7
2025-08-05,KwaZulu-Natal,0.0,28.5
2025-08-06,KwaZulu-Natal,0.0,26.5
2025-08-07,KwaZulu-Natal,0.0,25.8
2025-08-08,KwaZulu-Natal,0.0,30.6
2025-08-09,KwaZulu-Natal,0.0,27.8
2025-08-10,KwaZulu-Natal,0.0,28.9
2025-08-11,KwaZulu-Natal,0.0,27.7
2025-08-12,KwaZulu-Natal,0.0,29.0
2025-08-13,KwaZulu-Natal,0.0,27.5
2025-08-14,KwaZulu-Natal,0.0,28.2
2025-08-15,KwaZulu-Natal,0.0,25.6
2025-08-16,KwaZulu-Natal,0.0,24.5
2025-08-17,KwaZulu-Natal,0.0,26.4
2025-08-18,KwaZulu-Natal,0.0,24.9
2025-08-19,KwaZulu-Natal,0.0,23.9
2025-08-20,KwaZulu-Natal,0.0,27.4
2025-08-21,KwaZulu-Natal,0.0,24.3
2025-08-22,KwaZulu-Natal,0.0,28.3
2025-08-23,KwaZulu-Natal,0.0,29.0
2025-08-24,KwaZulu-Natal,0.0,24.6
2025-08-25,KwaZulu-Natal,0.0,27.1
2025-08-26,KwaZulu-Natal,0.0,29.4
2025-08-27,KwaZulu-Natal,0.0,25.8
2025-08-28,KwaZulu-Natal,0.0,27.4
2025-08-29,KwaZulu-Natal,0.0,30.0
2025-08-30,KwaZulu-Natal,0.0,23.8
2025-08-31,KwaZulu-Natal,0.0,24.7
2025-09-01,KwaZulu-Natal,0.0,27.0
2025-09-02,KwaZulu-Natal,0.0,29.4
2025-09-03,KwaZulu-Natal,0.0,25.0
2025-09-04,KwaZulu-Natal,0.0,29.6
2025-09-05,KwaZulu-Natal,0.0,26.1
2025-09-06,KwaZulu-Natal,0.0,22.8
2025-09-07,KwaZulu-Natal,0.0,28.1
2025-09-08,KwaZulu-Natal,0.0,24.9
2025-09-09,KwaZulu-Natal,0.0,26.2
2025-09-10,KwaZulu-Natal,0.0,23.0
2025-09-11,KwaZulu-Natal,0.0,24.2
2025-09-12,KwaZulu-Natal,0.0,23.0
2025-09-13,KwaZulu-Natal,0.0,22.8
2025-09-14,KwaZulu-Natal,0.0,25.3
2025-09-15,KwaZulu-Natal,0.0,25.9
2025-09-16,KwaZulu-Natal,0.0,24.1
2025-09-17,KwaZulu-Natal,0.0,22.7
2025-09-18,KwaZulu-Natal,0.0,22.8
2025-09-19,KwaZulu-Natal,0.0,25.2
2025-09-20,KwaZulu-Natal,0.0,24.7
2025-09-21,KwaZulu-Natal,0.0,25.1
2025-09-22,KwaZulu-Natal,0.0,26.7
2025-09-23,KwaZulu-Natal,0.0,25.2
2025-09-24,KwaZulu-Natal,0.0,24.8
2025-09-25,KwaZulu-Natal,0.0,27.7
2025-09-26,KwaZulu-Natal,0.0,23.6
2025-09-27,KwaZulu-Natal,0.0,27.5
2025-09-28,KwaZulu-Natal,0.0,25.9
2025-09-29,KwaZulu-Natal,0.0,23.3
2025-09-30,KwaZulu-Natal,0.0,24.8
2025-10-01,KwaZulu-Natal,0.0,23.2
2025-10-02,KwaZulu-Natal,0.0,21.3
2025-10-03,KwaZulu-Natal,0.0,23.3
2025-10-04,KwaZulu-Natal,0.0,21.0
2025-10-05,KwaZulu-Natal,0.0,23.5
2025-10-06,KwaZulu-Natal,0.0,24.2
2025-10-07,KwaZulu-Natal,0.0,22.6
2025-10-08,KwaZulu-Natal,0.0,23.1
2025-10-09,KwaZulu-Natal,0.0,23.0
2025-10-10,KwaZulu-Natal,0.0,23.9
2025-10-11,KwaZulu-Natal,0.0,22.6
2025-10-12,KwaZulu-Natal,0.0,21.9
2025-10-13,KwaZulu-Natal,0.0,23.5
2025-10-14,KwaZulu-Natal,0.0,22.4
2025-10-15,KwaZulu-Natal,0.0,18.9
2025-10-16,KwaZulu-Natal,0.0,21.4
2025-10-17,KwaZulu-Natal,0.0,21.1
2025-10-18,KwaZulu-Natal,0.0,22.0
2025-10-19,KwaZulu-Natal,0.0,21.7
2025-10-20,KwaZulu-Natal,0.0,18.6
2025-10-21,KwaZulu-Natal,0.0,19.2
2025-10-22,KwaZulu-Natal,0.0,19.9
2025-10-23,KwaZulu-Natal,0.0,21.3
2025-10-24,KwaZulu-Natal,0.0,22.8
2025-10-25,KwaZulu-Natal,0.0,18.6
2025-10-26,KwaZulu-Natal,0.0,19.9
2025-10-27,KwaZulu-Natal,0.0,20.8
2025-10-28,KwaZulu-Natal,0.0,19.3
2025-10-29,KwaZulu-Natal,0.0,20.8
2025-10-30,KwaZulu-Natal,0.0,21.5
2025-10-31,KwaZulu-Natal,0.0,19.3
2025-11-01,KwaZulu-Natal,0.0,20.8
2025-11-02,KwaZulu-Natal,0.0,20.1
2025-11-03,KwaZulu-Natal,0.0,18.4
2025-11-04,KwaZulu-Natal,0.0,19.8
2025-11-05,KwaZulu-Natal,0.0,20.6
2025-11-06,KwaZulu-Natal,0.0,22.0
2025-11-07,KwaZulu-Natal,0.0,22.2
2025-11-08,KwaZulu-Natal,23.8,18.8
2025-11-09,KwaZulu-Natal,0.0,18.6
2025-11-10,KwaZulu-Natal,0.0,19.5
2025-11-11,KwaZulu-Natal,0.0,18.6
2025-11-12,KwaZulu-Natal,0.0,21.1
2025-11-13,KwaZulu-Natal,0.0,19.3
2025-11-14,KwaZulu-Natal,0.0,19.2
2025-11-15,KwaZulu-Natal,0.0,20.0
2025-11-16,KwaZulu-Natal,0.0,19.2
2025-11-17,KwaZulu-Natal,0.0,19.3
2025-11-18,KwaZulu-Natal,0.0,19.1
2025-11-19,KwaZulu-Natal,4.0,18.4
2025-11-20,KwaZulu-Natal,0.0,17.2
2025-11-21,KwaZulu-Natal,0.0,21.1
2025-11-22,KwaZulu-Natal,0.0,17.1
2025-11-23,KwaZulu-Natal,0.0,20.8
2025-11-24,KwaZulu-Natal,0.0,18.8
2025-11-25,KwaZulu-Natal,6.1,17.3
2025-11-26,KwaZulu-Natal,0.0,18.9
2025-11-27,KwaZulu-Natal,0.0,19.2
2025-11-28,KwaZulu-Natal,0.0,20.5
2025-11-29,KwaZulu-Natal,0.0,15.9
2025-11-30,KwaZulu-Natal,0.0,17.6
2025-12-01,KwaZulu-Natal,0.0,19.8
2025-12-02,KwaZulu-Natal,0.0,18.8
2025-12-03,KwaZulu-Natal,0.0,18.3
2025-12-04,KwaZulu-Natal,0.0,19.7
2025-12-05,KwaZulu-Natal,0.0,17.2
2025-12-06,KwaZulu-Natal,0.0,13.8
2025-12-07,KwaZulu-Natal,0.0,16.8
2025-12-08,KwaZulu-Natal,0.0,20.3
2025-12-09,KwaZulu-Natal,0.0,17.6
2025-12-10,KwaZulu-Natal,0.0,15.9
2025-12-11,KwaZulu-Natal,0.0,19.1
2025-12-12,KwaZulu-Natal,9.1,18.3
2025-12-13,KwaZulu-Natal,0.0,17.2
2025-12-14,KwaZulu-Natal,0.0,17.8
2025-12-15,KwaZulu-Natal,0.0,15.3
2025-12-16,KwaZulu-Natal,0.0,16.2
2025-12-17,KwaZulu-Natal,0.0,16.6
2025-12-18,KwaZulu-Natal,0.0,18.3
2025-12-19,KwaZulu-Natal,9.1,15.8
2025-12-20,KwaZulu-Natal,0.0,16.6
2025-12-21,KwaZulu-Natal,0.0,18.7
2025-12-22,KwaZulu-Natal,0.0,20.3
2025-12-23,KwaZulu-Natal,0.0,15.2
2025-12-24,KwaZulu-Natal,10.5,16.6
2025-12-25,KwaZulu-Natal,0.0,14.1
2025-12-26,KwaZulu-Natal,0.0,16.3
2025-12-27,KwaZulu-Natal,17.1,15.9
2025-12-28,KwaZulu-Natal,0.0,18.2
2025-12-29,KwaZulu-Natal,0.0,14.5
2025-12-30,KwaZulu-Natal,0.0,14.3
2021-01-01,North West,11.3,15.7
2021-01-02,North West,2.3,13.9
2021-01-03,North West,0.0,16.1
2021-01-04,North West,4.9,15.0
2021-01-05,North West,1.0,16.6
2021-01-06,North West,0.0,15.8
2021-01-07,North West,0.0,15.1
2021-01-08,North West,3.8,13.5
2021-01-09,North West,0.0,14.8
2021-01-10,North West,0.0,14.8
2021-01-11,North West,0.0,14.2
2021-01-12,North West,2.0,15.5
2021-01-13,North West,0.0,14.3
2021-01-14,North West,0.0,15.8
2021-01-15,North West,0.0,16.4
2021-01-16,North West,0.0,14.8
2021-01-17,North West,0.0,16.6
2021-01-18,North West,0.0,14.0
2021-01-19,North West,0.0,14.3
2021-01-20,North West,0.0,15.9
2021-01-21,North West,3.0,17.1
2021-01-22,North West,3.2,17.3
2021-01-23,North West,6.9,18.5
2021-01-24,North West,0.0,15.5
2021-01-25,North West,0.0,15.9
2021-01-26,North West,0.0,14.6
2021-01-27,North West,0.0,14.2
2021-01-28,North West,0.0,16.5
2021-01-29,North West,7.9,15.0
2021-01-30,North West,0.0,18.0
2021-01-31,North West,0.0,14.0
2021-02-01,North West,5.5,17.0
2021-02-02,North West,7.7,14.8
2021-02-03,North West,10.1,15.1
2021-02-04,North West,7.4,17.2
2021-02-05,North West,6.3,15.4
2021-02-06,North West,0.0,15.7
2021-02-07,North West,3.3,15.2
2021-02-08,North West,9.7,19.2
2021-02-09,North West,0.0,15.6
2021-02-10,North West,0.0,16.7
2021-02-11,North West,6.8,16.3
2021-02-12,North West,0.0,17.0
2021-02-13,North West,9.6,15.8
2021-02-14,North West,0.0,16.5
2021-02-15,North West,0.0,17.4
2021-02-16,North West,0.0,15.6
2021-02-17,North West,8.2,18.6
2021-02-18,North West,0.0,18.8
2021-02-19,North West,0.0,18.0
2021-02-20,North West,7.5,17.2
2021-02-21,North West,5.3,12.7
2021-02-22,North West,0.0,17.9
2021-02-23,North West,0.0,16.7
2021-02-24,North West,3.1,17.0
2021-02-25,North West,0.0,14.6
2021-02-26,North West,7.2,18.2
2021-02-27,North West,2.4,15.4
2021-02-28,North West,0.0,17.8
2021-03-01,North West,0.8,19.1
2021-03-02,North West,0.0,17.1
2021-03-03,North West,5.1,19.7
2021-03-04,North West,0.0,16.8
2021-03-05,North West,0.0,18.9
2021-03-06,North West,0.0,16.1
2021-03-07,North West,0.5,19.7
2021-03-08,North West,0.0,19.6
2021-03-09,North West,2.9,19.0
2021-03-10,North West,0.0,17.8
2021-03-11,North West,0.0,16.4
2021-03-12,North West,0.9,18.0
2021-03-13,North West,0.0,20.3
2021-03-14,North West,1.3,18.9
2021-03-15,North West,4.1,16.5
2021-03-16,North West,2.8,17.2
2021-03-17,North West,0.0,20.9
2021-03-18,North West,0.0,19.8
2021-03-19,North West,2.7,17.3
2021-03-20,North West,0.0,16.6
2021-03-21,North West,2.2,18.4
2021-03-22,North West,4.8,16.7
2021-03-23,North West,0.0,19.3
2021-03-24,North West,0.0,23.3
2021-03-25,North West,14.7,17.4
2021-03-26,North West,3.3,19.6
2021-03-27,North West,0.0,21.9
2021-03-28,North West,3.1,21.2
2021-03-29,North West,0.0,19.9
2021-03-30,North West,0.0,20.0
2021-03-31,North West,0.0,18.6
2021-04-01,North West,0.0,20.0
2021-04-02,North West,0.0,20.9
2021-04-03,North West,3.7,22.3
2021-04-04,North West,0.0,19.8
2021-04-05,North West,1.9,20.6
2021-04-06,North West,0.0,19.5
2021-04-07,North West,0.0,21.4
2021-04-08,North West,0.0,22.3
2021-04-09,North West,0.0,22.2
2021-04-10,North West,0.0,19.6
2021-04-11,North West,1.9,21.7
2021-04-12,North West,0.0,20.5
2021-04-13,North West,0.0,23.2
2021-04-14,North West,0.0,21.5
2021-04-15,North West,3.2,19.6
2021-04-16,North West,0.9,21.6
2021-04-17,North West,0.0,22.8
2021-04-18,North West,4.6,22.5
2021-04-19,North West,0.0,21.5
2021-04-20,North West,3.4,21.5
2021-04-21,North West,0.0,21.0
2021-04-22,North West,0.0,22.0
2021-04-23,North West,0.0,21.4
2021-04-24,North West,0.0,24.3
2021-04-25,North West,0.0,21.5
2021-04-26,North West,5.6,23.2
2021-04-27,North West,0.6,23.2
2021-04-28,North West,1.4,24.6
2021-04-29,North West,0.0,24.9
2021-04-30,North West,3.9,24.5
2021-05-01,North West,0.0,24.0
2021-05-02,North West,0.0,22.0
2021-05-03,North West,0.0,22.1
2021-05-04,North West,0.0,22.5
2021-05-05,North West,0.0,25.0
2021-05-06,North West,0.0,24.1
2021-05-07,North West,0.0,25.4
2021-05-08,North West,0.0,25.7
2021-05-09,North West,0.0,23.2
2021-05-10,North West,0.0,24.4
2021-05-11,North West,0.0,24.5
2021-05-12,North West,0.0,24.1
2021-05-13,North West,0.0,23.9
2021-05-14,North West,0.0,26.5
2021-05-15,North West,0.0,24.9
2021-05-16,North West,0.0,25.0
2021-05-17,North West,0.0,23.8
2021-05-18,North West,0.0,26.1
2021-05-19,North West,0.0,23.7
2021-05-20,North West,0.0,26.0
2021-05-21,North West,0.0,26.1
2021-05-22,North West,0.0,24.8
2021-05-23,North West,0.0,26.0
2021-05-24,North West,0.0,25.9
2021-05-25,North West,0.0,25.7
2021-05-26,North West,0.0,25.8
2021-05-27,North West,0.0,26.0
2021-05-28,North West,0.0,26.1
2021-05-29,North West,0.0,26.1
2021-05-30,North West,0.0,24.4
2021-05-31,North West,0.0,25.9
2021-06-01,North West,0.0,26.6
2021-06-02,North West,0.0,26.5
2021-06-03,North West,0.0,27.8
2021-06-04,North West,0.0,27.4
2021-06-05,North West,0.0,25.2
2021-06-06,North West,0.0,26.4
2021-06-07,North West,0.0,26.2
2021-06-08,North West,0.0,26.7
2021-06-09,North West,0.0,26.8
2021-06-10,North West,0.0,27.8
2021-06-11,North West,0.0,27.2
2021-06-12,North West,0.0,28.8
2021-06-13,North West,0.0,27.4
2021-06-14,North West,0.0,25.8
2021-06-15,North West,0.0,26.4
2021-06-16,North West,0.0,28.1
2021-06-17,North West,0.0,24.8
2021-06-18,North West,0.0,25.3
2021-06-19,North West,0.0,27.4
2021-06-20,North West,0.0,28.8
2021-06-21,North West,0.0,29.4
2021-06-22,North West,0.0,27.1
2021-06-23,North West,0.0,29.1
2021-06-24,North West,0.0,27.7
2021-06-25,North West,0.0,25.3
2021-06-26,North West,0.0,27.6
2021-06-27,North West,0.0,26.7
2021-06-28,North West,0.0,29.1
2021-06-29,North West,0.0,27.7
2021-06-30,North West,0.0,25.8
2021-07-01,North West,0.0,25.5
2021-07-02,North West,0.0,27.8
2021-07-03,North West,0.0,24.2
2021-07-04,North West,0.0,27.1
2021-07-05,North West,0.0,28.2
2021-07-06,North West,0.0,26.3
2021-07-07,North West,0.0,29.4
2021-07-08,North West,0.0,29.7
2021-07-09,North West,0.0,26.4
2021-07-10,North West,0.0,27.5
2021-07-11,North West,0.0,29.5
2021-07-12,North West,0.0,28.0
2021-07-13,North West,0.0,25.9
2021-07-14,North West,0.0,27.8
2021-07-15,North West,0.0,26.7
2021-07-16,North West,0.0,29.7
2021-07-17,North West,0.0,28.9
2021-07-18,North West,0.0,27.5
2021-07-19,North West,0.0,28.2
2021-07-20,North West,0.0,26.0
2021-07-21,North West,0.0,26.9
2021-07-22,North West,0.0,30.3
2021-07-23,North West,0.0,28.0
2021-07-24,North West,0.0,29.3
2021-07-25,North West,0.0,28.3
2021-07-26,North West,0.0,29.9
2021-07-27,North West,0.0,24.9
2021-07-28,North West,0.0,27.6
2021-07-29,North West,0.0,30.3
2021-07-30,North West,0.0,29.3
2021-07-31,North West,0.0,29.8
2021-08-01,North West,0.0,27.8
2021-08-02,North West,0.0,27.0
2021-08-03,North West,0.0,26.2
2021-08-04,North West,0.0,26.1
2021-08-05,North West,0.0,28.9
2021-08-06,North West,0.0,28.4
2021-08-07,North West,0.0,27.5
2021-08-08,North West,0.0,28.3
2021-08-09,North West,0.0,27.7
2021-08-10,North West,0.0,28.9
2021-08-11,North West,0.0,28.9
2021-08-12,North West,0.0,25.8
2021-08-13,North West,0.0,27.8
2021-08-14,North West,0.0,24.8
2021-08-15,North West,0.0,27.4
2021-08-16,North West,0.0,28.1
2021-08-17,North West,0.0,25.2
2021-08-18,North West,0.0,26.5
2021-08-19,North West,0.0,27.0
2021-08-20,North West,0.0,27.3
2021-08-21,North West,0.0,26.5
2021-08-22,North West,0.0,25.1
2021-08-23,North West,0.0,26.7
2021-08-24,North West,0.0,24.3
2021-08-25,North West,0.0,26.3
2021-08-26,North West,0.0,25.9
2021-08-27,North West,0.0,26.3
2021-08-28,North West,0.0,25.6
2021-08-29,North West,0.0,24.1
2021-08-30,North West,0.0,25.8
2021-08-31,North West,0.0,27.6
2021-09-01,North West,0.0,28.1
2021-09-02,North West,0.0,29.8
2021-09-03,North West,0.0,28.6
2021-09-04,North West,0.0,24.2
2021-09-05,North West,0.0,25.3
2021-09-06,North West,0.0,25.8
2021-09-07,North West,0.0,25.6
2021-09-08,North West,0.0,25.7
2021-09-09,North West,0.0,29.2
2021-09-10,North West,0.0,23.8
2021-09-11,North West,0.0,24.3
2021-09-12,North West,0.0,27.8
2021-09-13,North West,0.0,24.3
2021-09-14,North West,0.0,25.7
2021-09-15,North West,0.0,26.6
2021-09-16,North West,0.0,25.7
2021-09-17,North West,0.0,25.1
2021-09-18,North West,0.0,26.2
2021-09-19,North West,0.0,23.3
2021-09-20,North West,0.0,23.8
2021-09-21,North West,0.0,25.3
2021-09-22,North West,0.0,21.3
2021-09-23,North West,0.0,26.4
2021-09-24,North West,0.0,24.6
2021-09-25,North West,0.0,24.3
2021-09-26,North West,1.0,21.6
2021-09-27,North West,0.0,22.0
2021-09-28,North West,0.0,23.2
2021-09-29,North West,0.0,24.9
2021-09-30,North West,0.0,20.5
2021-10-01,North West,0.0,24.7
2021-10-02,North West,0.0,22.9
2021-10-03,North West,0.0,23.0
2021-10-04,North West,0.0,23.6
2021-10-05,North West,0.0,23.5
2021-10-06,North West,0.0,21.9
2021-10-07,North West,0.0,23.8
2021-10-08,North West,0.0,19.3
2021-10-09,North West,0.0,22.0
2021-10-10,North West,0.0,22.8
2021-10-11,North West,0.0,22.0
2021-10-12,North West,0.0,19.6
2021-10-13,North West,0.0,23.4
2021-10-14,North West,0.0,20.3
2021-10-15,North West,0.0,22.0
2021-10-16,North West,0.0,22.2
2021-10-17,North West,0.0,21.9
2021-10-18,North West,0.0,23.5
2021-10-19,North West,0.0,21.6
2021-10-20,North West,0.0,22.2
2021-10-21,North West,0.0,21.4
2021-10-22,North West,0.0,22.3
2021-10-23,North West,0.0,23.3
2021-10-24,North West,0.4,21.4
2021-10-25,North West,2.1,22.2
2021-10-26,North West,0.0,23.1
2021-10-27,North West,0.0,22.9
2021-10-28,North West,0.0,20.2
2021-10-29,North West,0.0,22.2
2021-10-30,North West,0.0,20.9
2021-10-31,North West,0.0,22.1
2021-11-01,North West,0.0,21.2
2021-11-02,North West,0.0,20.7
2021-11-03,North West,0.0,20.8
2021-11-04,North West,0.0,20.4
2021-11-05,North West,0.0,20.4
2021-11-06,North West,0.0,19.6
2021-11-07,North West,0.0,19.4
2021-11-08,North West,0.0,22.3
2021-11-09,North West,0.0,20.3
2021-11-10,North West,0.0,18.6
2021-11-11,North West,5.6,19.0
2021-11-12,North West,0.0,20.9
2021-11-13,North West,0.0,18.1
2021-11-14,North West,5.8,16.9
2021-11-15,North West,0.0,16.9
2021-11-16,North West,7.1,16.3
2021-11-17,North West,0.0,16.9
2021-11-18,North West,0.0,17.0
2021-11-19,North West,0.8,20.7
2021-11-20,North West,0.0,18.5
2021-11-21,North West,0.0,17.9
2021-11-22,North West,0.0,16.2
2021-11-23,North West,0.0,18.1
2021-11-24,North West,0.0,15.6
2021-11-25,North West,0.0,17.6
2021-11-26,North West,0.0,21.2
2021-11-27,North West,0.0,19.0
2021-11-28,North West,0.0,17.6
2021-11-29,North West,0.0,18.9
